CustomerKey;FullName;BirthDate;Married;Gender;YearlyIncome;Education;Occupation;HouseOwner;Country;Address;DateFirstPurchase
12812;Brandi Sanz;1973-02-17;1;Female;20000,00;High School;Manual;1;France;7, rue des Vendangeurs;2023-05-16
12813;Reginald Ramos;1973-05-07;1;Male;30000,00;Bachelors;Clerical;1;Germany;Herzogstr 3998;2022-11-02
12814;Casey Sharma;1983-10-04;0;Female;30000,00;Bachelors;Clerical;0;Germany;Auf den Kuhlen Straße 3;2023-04-28
12815;Dominique Mehta;1972-12-23;1;Female;30000,00;Bachelors;Clerical;1;Germany;Lieblingsweg 545;2023-10-26
12816;Tammy Mehta;1977-06-20;0;Female;10000,00;Partial High School;Manual;1;Germany;Moritzstr 8;2022-11-19
12817;Theodore Suarez;1971-08-09;0;Male;10000,00;Partial High School;Manual;1;France;336, rue des Rosiers;2021-11-24
12818;Curtis She;1971-08-18;1;Male;20000,00;High School;Manual;1;France;343, rue de Cambrai;2023-11-27
12819;Nicolas Chander;1977-04-19;0;Male;20000,00;High School;Manual;1;France;500, avenue de la Gare;2021-11-05
12820;Derek Tang;1971-08-09;0;Male;20000,00;High School;Manual;1;France;421, rue Léo Delibes;2021-11-13
12821;Cesar McDonald;1978-06-11;1;Male;40000,00;Bachelors;Clerical;1;France;54, rue Philibert-Delorme;2023-06-05
12822;Alexandra James;1978-05-20;1;Female;40000,00;Bachelors;Clerical;0;Germany;Holzstr 6444;2023-11-26
12823;Bethany She;1933-05-16;1;Female;10000,00;High School;Manual;0;France;812, rue Mazagran;2023-12-24
12824;Kristopher Subram;1971-11-03;0;Male;30000,00;Bachelors;Clerical;0;France;33, place de la République;2023-12-10
12825;Kelvin Hu;1971-07-20;1;Male;30000,00;Bachelors;Skilled Manual;1;Germany;Heiderweg 4982;2022-11-15
12826;Caleb Gonzalez;1971-01-04;0;Male;10000,00;Partial High School;Manual;1;Germany;Buergermeister-ulrich-str 2;2022-11-17
12827;Nicolas Raje;1971-01-12;0;Male;20000,00;High School;Manual;1;Germany;Postenweg 4642;2022-12-08
12828;Carol Rubio;1975-06-01;0;Female;10000,00;Partial High School;Manual;1;Germany;Postfach 66 16 11;2023-03-18
12829;Micah Li;1970-01-11;0;Male;20000,00;High School;Manual;1;Germany;Zur Lindung 609;2022-12-08
12830;Russell Raje;1970-06-23;0;Male;20000,00;High School;Manual;1;France;10, rue de la Centenaire;2021-11-10
12831;Kathryn Lal;1975-01-12;0;Female;20000,00;High School;Manual;1;Germany;Kampstr 257;2023-11-15
12832;Douglas Prasad;1969-10-19;0;Male;20000,00;High School;Manual;1;Germany;Platz des Landtags 505;2023-03-23
12833;Sheena Goel;1975-01-13;0;Female;20000,00;High School;Manual;1;Germany;Postfach 55 00 00;2022-12-24
12834;Kelsey Xie;1975-03-10;1;Female;30000,00;Bachelors;Skilled Manual;1;France;43, rue Faubourg St Antoine;2021-11-18
12835;Karl Yuan;1969-03-21;0;Male;10000,00;Partial High School;Manual;1;Germany;Curieweg 294;2023-06-02
12836;Rodney Munoz;1968-08-30;0;Male;20000,00;High School;Manual;1;United Kingdom;6883 Freda Drive;2023-06-10
12837;Nicole Anderson;1939-03-27;1;Female;20000,00;Partial College;Manual;1;Germany;Nonnendamm 22;2023-02-10
12838;Ralph Beck;1971-11-08;1;Male;40000,00;Bachelors;Professional;1;Germany;Buergermeister-ulrich-str 500;2023-03-30
12839;Dominique Fernandez;1971-12-16;0;Female;60000,00;Graduate Degree;Skilled Manual;0;United Kingdom;1708 Shadow Lane;2022-10-10
12840;Naomi Sanz;1945-08-08;1;Female;40000,00;Graduate Degree;Skilled Manual;1;United Kingdom;1013 Holiday Hills Dr.;2023-02-26
12841;Yolanda Xie;1976-08-20;0;Female;30000,00;Partial College;Clerical;1;France;74, rue de Terre Neuve;2021-11-26
12842;Kelvin Becker;1981-08-30;0;Male;30000,00;Partial College;Clerical;1;France;157, rue de l´Esplanade;2023-09-25
12843;Summer Smith;1971-01-30;0;Female;30000,00;Partial College;Clerical;1;France;15, rue de Terre Neuve;2021-11-14
12844;Gerald Gonzalez;1970-09-25;1;Male;40000,00;Bachelors;Skilled Manual;1;Germany;Auf dem Ufer 764;2023-03-25
12845;Angela Torres;1976-11-24;1;Female;40000,00;Bachelors;Skilled Manual;1;Germany;Zimmerstr 466;2023-05-22
12846;Bridget Nara;1970-01-03;0;Female;30000,00;Partial College;Clerical;1;Germany;Winter der Böck 8;2022-12-21
12847;Colin Chander;1970-01-14;1;Male;40000,00;Bachelors;Skilled Manual;1;United Kingdom;645 Dublin Court;2023-06-26
12848;Brittney Lu;1970-05-02;1;Female;40000,00;Bachelors;Skilled Manual;1;United Kingdom;5511 Cape Cod Way;2023-05-29
12849;Adam Baker;1974-02-22;0;Male;30000,00;Partial College;Clerical;1;France;6, rue du Départ;2021-11-11
12850;Johnny Raji;1982-12-04;0;Male;20000,00;High School;Manual;0;Germany;Galeriestr 2829;2022-12-27
12851;Brandy Sai;1985-03-25;0;Female;20000,00;High School;Manual;1;France;151, rue Jean Mermoz;2023-11-26
12852;Teresa Carlson;1984-08-03;0;Female;30000,00;Partial College;Clerical;1;Germany;Westheimer Straße 6;2022-12-05
12853;Evelyn Malhotra;1969-02-21;1;Female;40000,00;Bachelors;Skilled Manual;1;United Kingdom;6820 Willow Pass Dr;2022-10-15
12854;Reginald Romero;1968-11-19;1;Male;40000,00;Bachelors;Skilled Manual;1;United Kingdom;3462 Melody;2022-10-01
12855;Philip Diaz;1968-08-02;1;Male;40000,00;Bachelors;Skilled Manual;1;United Kingdom;7158 Waterview Place;2022-10-06
12856;Rosa Lin;1979-10-01;1;Female;40000,00;Bachelors;Skilled Manual;1;United Kingdom;544 Magda Way;2022-10-05
12857;Raul Kumar;1969-02-13;1;Male;40000,00;Bachelors;Skilled Manual;1;United Kingdom;7942 Palms;2022-09-29
12858;Adriana Mehta;1967-10-19;0;Female;30000,00;Partial College;Clerical;1;Germany;Altendorfer Straße 390;2022-12-16
12859;Evelyn Gonzalez;1968-02-14;0;Female;30000,00;Partial College;Clerical;1;United Kingdom;8967 Hamilton Ave.;2022-10-02
12860;Jillian Prasad;1973-03-21;1;Female;40000,00;Bachelors;Skilled Manual;1;United Kingdom;4333 Elmonte Dr.;2022-11-16
12861;Robyn Jimenez;1973-03-21;1;Female;40000,00;Bachelors;Skilled Manual;1;United Kingdom;170 Minert Rd.;2022-11-19
12862;Melinda Ortega;1983-08-11;0;Female;30000,00;Partial College;Clerical;1;France;2, rue Henri Gagnon;2023-10-06
12863;Caleb Zhang;1984-02-22;0;Male;30000,00;Partial College;Clerical;1;Germany;Auf Der Steige 77;2022-12-08
12864;Michelle Townsend;1983-10-31;0;Female;30000,00;Partial College;Clerical;1;United Kingdom;5109 C Northwood Dr;2023-02-25
12865;Brandy Martinez;1981-09-21;1;Female;20000,00;High School;Manual;0;United Kingdom;5195 Graham Street;2023-04-05
12866;Janelle Fernandez;1980-12-15;0;Female;10000,00;Partial High School;Manual;1;France;100, boulevard d´Albi;2021-11-11
12867;Laura Ye;1981-01-16;0;Female;10000,00;Partial High School;Manual;1;Germany;Dunckerstr 55;2022-12-11
12868;Julie Anand;1980-11-09;0;Female;20000,00;High School;Manual;0;France;66, place de la République;2023-03-19
12869;Alisha Tang;1981-09-22;1;Female;20000,00;High School;Manual;0;France;55, rue de la Cavalerie;2023-02-13
12870;Tyrone Munoz;1982-03-19;0;Male;20000,00;Partial High School;Manual;0;Germany;Alderweg 1845;2023-12-13
12871;Leah Li;1982-04-05;0;Female;30000,00;Partial College;Clerical;0;United Kingdom;9405 Curletto Dr.;2023-11-09
12872;Olivia Hughes;1980-11-07;0;Female;30000,00;Partial College;Clerical;0;Germany;Hochstr 8111;2023-11-28
12873;Mandar Samant;1980-03-17;0;Female;20000,00;Partial High School;Manual;0;United Kingdom;1005 Valley Oak Plaza;2022-11-06
12874;Kirk Nason;1980-03-04;0;Female;20000,00;Partial High School;Manual;0;United Kingdom;1246 Amaryl Drive;2022-11-13
12875;Brianna Ross;1964-11-11;0;Female;60000,00;Graduate Degree;Skilled Manual;1;United States;1666 Edward Avenue;2023-12-12
12876;Blake Robinson;1965-01-18;1;Male;60000,00;Graduate Degree;Skilled Manual;1;United States;3768 Door Way;2024-01-12
12877;Alexander Williams;1964-11-01;1;Male;60000,00;Graduate Degree;Skilled Manual;1;United States;7169 Jane Ct.;2023-06-13
12878;Gilbert Sun;1978-03-14;1;Male;40000,00;High School;Skilled Manual;1;United States;7264 Ambush Dr..;2023-02-23
12879;Elijah Nelson;1983-07-13;1;Male;40000,00;Graduate Degree;Skilled Manual;1;United States;5841 Longview Rd.;2023-12-22
12880;Luis Hayes;1979-03-11;0;Male;50000,00;Graduate Degree;Skilled Manual;0;Canada;344, rue Descartes;2023-05-13
12881;Isabella Edwards;1979-05-14;0;Female;50000,00;Graduate Degree;Skilled Manual;1;United States;5438 Sharon Place;2021-12-16
12882;Eduardo Allen;1978-09-24;1;Male;50000,00;Graduate Degree;Skilled Manual;1;United States;4497 Near Dr;2021-12-18
12883;Stephanie Bailey;1977-05-05;0;Female;60000,00;Graduate Degree;Skilled Manual;1;United States;174 Kim Court;2021-12-13
12884;Megan Williams;1976-11-08;0;Female;60000,00;Graduate Degree;Skilled Manual;1;United States;7348 Quail Court;2021-12-04
12885;Jonathan Anderson;1982-08-11;1;Male;60000,00;Graduate Degree;Skilled Manual;1;United States;8673 Mt. Wilson Way;2021-12-10
12886;Jocelyn Long;1982-10-30;0;Female;60000,00;Graduate Degree;Skilled Manual;1;United States;3319 North 90th St;2021-12-17
12887;Brendan Pal;1976-08-12;1;Male;60000,00;Graduate Degree;Skilled Manual;1;United States;2673 Peterson Place;2023-10-20
12888;Melissa Barnes;1982-10-05;1;Female;60000,00;Graduate Degree;Skilled Manual;1;United States;927 Parkside Dr;2023-10-13
12889;James Adams;1977-05-26;1;Male;60000,00;Graduate Degree;Skilled Manual;1;United States;1086 Clayton Road;2023-10-01
12890;Steven Thorpe;1977-01-15;1;Male;60000,00;Graduate Degree;Skilled Manual;1;United States;6186 Berry Court;2024-01-05
12891;Kaylee King;1976-10-13;1;Female;60000,00;Graduate Degree;Skilled Manual;1;United States;1162 Thunderbird Drive;2023-12-17
12892;Brian Peterson;1977-10-08;1;Male;40000,00;Graduate Degree;Skilled Manual;1;Canada;1284 Poppy Pl.;2023-02-14
12893;Brittany Foster;1977-10-02;1;Female;70000,00;Graduate Degree;Professional;1;United States;2546 Woodchuck Pl;2023-07-21
12894;Natalie Walker;1978-02-04;1;Female;70000,00;Graduate Degree;Professional;1;United States;1644 Alicante Court;2023-07-15
12895;Destiny Anderson;1975-10-04;1;Female;50000,00;Bachelors;Skilled Manual;1;Canada;70 Tobi Drive;2023-02-16
12896;Victoria Wood;1981-07-12;1;Female;50000,00;Bachelors;Skilled Manual;1;United States;372 Canyon Creek Drive;2023-03-30
12897;Alyssa Wilson;1975-07-06;1;Female;50000,00;Bachelors;Skilled Manual;1;United States;2247 Lemonwood Drive;2023-09-05
12898;Madeline Campbell;1976-03-08;1;Female;50000,00;Bachelors;Skilled Manual;1;United States;9790 Fruitwood Drive;2021-12-10
12899;Ana Ross;1976-01-08;1;Female;50000,00;Bachelors;Skilled Manual;1;United States;1059 Stonewood Ct;2023-12-17
12900;Carlos Ward;1975-12-03;1;Male;60000,00;Graduate Degree;Professional;1;United States;1372 Quartermaster;2023-11-19
12901;Robert Adams;1974-08-12;1;Male;50000,00;Bachelors;Skilled Manual;1;United States;1519 Sheffield Place;2021-12-05
12902;Julia Stewart;1974-10-20;0;Female;50000,00;Bachelors;Skilled Manual;1;Canada;4139 Bailey Road;2023-07-23
12903;John Sandstone;1980-09-28;0;Female;50000,00;Bachelors;Skilled Manual;1;Canada;2286 Sunset Way;2023-07-08
12904;Thomas Jai;1980-02-16;1;Male;50000,00;Bachelors;Skilled Manual;1;United States;2743 Veale Ave;2021-12-22
12905;Alexandra Sanchez;1975-03-10;1;Female;60000,00;Graduate Degree;Professional;1;United States;3758 Springwood Way;2023-08-14
12906;Philip Ramos;1977-02-15;1;Male;60000,00;Graduate Degree;Professional;1;United States;7492 Duckhorn Court;2023-02-16
12907;Julia Bryant;1977-05-22;1;Female;60000,00;Graduate Degree;Professional;1;United States;8895 Margo Dr.;2023-03-19
12908;Tyler Clark;1976-09-08;1;Male;60000,00;Graduate Degree;Professional;1;United States;1117 Diablo View Road;2023-03-06
12909;Kelsey Shan;1982-05-21;1;Female;60000,00;Graduate Degree;Professional;1;United States;5291 Juliet Court;2023-10-18
12910;Robert Brown;1976-08-04;1;Male;60000,00;Graduate Degree;Professional;1;United States;2497 Hazel Drive;2023-10-06
12911;Sebastian Rogers;1986-04-21;0;Male;60000,00;Graduate Degree;Professional;1;United States;9979 Sundance Dr.;2024-01-06
12912;Brianna Morris;1973-09-22;0;Female;40000,00;High School;Skilled Manual;1;United States;9605 Pheasant Circle;2021-12-27
12913;Benjamin Moore;1979-02-19;1;Male;60000,00;Bachelors;Skilled Manual;1;United States;8065 Sand Point Road;2021-12-25
12914;Jill Miller;1983-10-05;0;Female;40000,00;Bachelors;Professional;0;Canada;9425 Calle Verde Dr.;2023-07-06
12915;Kaitlyn Alexander;1972-09-16;0;Female;40000,00;Bachelors;Professional;0;United States;5826 Norman Avenue;2021-12-10
12916;Natalie Ross;1981-05-19;1;Female;60000,00;Graduate Degree;Professional;1;Canada;4019 Shadow Lane;2023-05-10
12917;Vanessa Russell;1975-08-30;1;Female;70000,00;Graduate Degree;Professional;1;United States;2260 Discovery Bay;2021-12-21
12918;Brooke Murphy;1981-02-09;1;Female;80000,00;Graduate Degree;Professional;1;United States;182 Perry Way;2022-01-03
12919;Carlos Hill;1973-01-06;0;Male;70000,00;Bachelors;Skilled Manual;0;Canada;4200 Greenbrook Dr.;2023-02-12
12920;Kelly Henderson;1973-03-12;0;Female;70000,00;Bachelors;Skilled Manual;1;United States;65 Ayers Rd;2023-06-17
12921;Wyatt Lee;1971-12-31;0;Male;60000,00;Bachelors;Skilled Manual;0;United States;135 Grant Street;2022-01-24
12922;Jennifer Sanders;1982-09-09;0;Female;60000,00;Bachelors;Skilled Manual;1;United States;6488 Dublin Blvd.;2022-01-17
12923;Fernando Wright;1972-02-18;0;Male;60000,00;Bachelors;Skilled Manual;1;United States;9019 Class Avenue;2022-01-16
12924;Devon Chande;1972-04-07;1;Male;60000,00;Bachelors;Skilled Manual;1;United States;6977 Evergreen Ct.;2023-11-01
12925;Mackenzie Blue;1977-08-09;1;Female;60000,00;Graduate Degree;Professional;1;United States;4363 Galindo Street;2023-03-15
12926;Sara Murphy;1972-01-15;1;Female;70000,00;Graduate Degree;Professional;1;United States;9967 Stroer Lane;2022-01-22
12927;Savannah Sanchez;1971-12-11;1;Female;70000,00;Graduate Degree;Professional;1;United States;365 Shirley Drive;2023-04-27
12928;Carol Wright;1975-05-10;1;Female;60000,00;Graduate Degree;Professional;1;Canada;872 Patterson Blvd.;2023-03-19
12929;Vanessa Bryant;1974-09-02;1;Female;70000,00;Graduate Degree;Professional;1;United States;4650 Peachwillow;2021-12-31
12930;Grace Harris;1974-11-13;1;Female;70000,00;Graduate Degree;Professional;1;United States;1898 Pine Tree Drive;2022-01-11
12931;Ann Fernandez;1975-04-04;0;Female;70000,00;Graduate Degree;Professional;1;United States;9892 N. Spoonwood Ct.;2023-02-04
12932;Tyler Johnson;1975-05-10;1;Male;70000,00;Graduate Degree;Professional;1;United States;375 Hillview Drive;2023-04-26
12933;Jonathan Hall;1980-02-07;1;Male;70000,00;Graduate Degree;Professional;0;United States;3919 Bayview Circle;2023-06-22
12934;Jason Foster;1980-11-08;0;Male;80000,00;Graduate Degree;Professional;1;United States;1472 South Creek Drive;2022-01-07
12935;Robert Hill;1980-04-30;1;Male;80000,00;Graduate Degree;Professional;1;United States;3830 York Dr.;2022-01-19
12936;Renee Moreno;1970-09-24;0;Female;40000,00;Bachelors;Professional;1;Canada;6743 E. Leland;2023-09-25
12937;Megan Wilson;1976-01-01;0;Female;40000,00;Bachelors;Professional;0;United States;9444 Camelback Ct.;2023-08-04
12938;Edward Parker;1970-08-08;0;Male;40000,00;Bachelors;Professional;0;United States;2693 Dance Court;2023-02-19
12939;Eduardo Parker;1970-09-30;0;Male;80000,00;Bachelors;Skilled Manual;1;Canada;9068 Bohon Circle;2023-03-22
12940;Steven Rogers;1970-09-21;1;Male;80000,00;Bachelors;Skilled Manual;1;United States;7202 Sun View Court;2023-06-12
12941;Maria Morgan;1976-05-06;0;Female;80000,00;Bachelors;Skilled Manual;1;United States;2187 S. Rising Ave;2022-01-14
12942;Morgan Harris;1976-11-11;0;Female;80000,00;Bachelors;Skilled Manual;1;United States;7384 Ironwood Drive.;2022-01-10
12943;Caleb Perez;1970-08-17;0;Male;80000,00;Bachelors;Skilled Manual;1;United States;5154 Brannan Pl.;2023-04-25
12944;Jose Jai;1971-01-18;1;Male;80000,00;Bachelors;Skilled Manual;1;Canada;2460 Tanager Court;2023-03-26
12945;Jessica Bailey;1970-09-21;1;Female;60000,00;Graduate Degree;Professional;1;Canada;4453 Bannock Ct.;2023-05-17
12946;Seth Allen;1971-06-03;1;Male;60000,00;Graduate Degree;Professional;1;United States;3079 Ricardo;2023-09-17
12947;Isaiah Sanchez;1969-08-16;0;Male;40000,00;Bachelors;Professional;0;United States;5340 Greenwood Circle;2021-12-30
12948;Adam Kumar;1975-09-29;1;Male;50000,00;Bachelors;Skilled Manual;1;United States;6975 Ridgewood Drive;2023-02-14
12949;Morgan Rivera;1970-06-18;0;Female;50000,00;Bachelors;Skilled Manual;1;United States;1127 Wellington Avenue;2022-01-10
12950;Mary Adams;1970-04-14;0;Female;50000,00;Bachelors;Skilled Manual;1;United States;7971 Calle Verde Drive;2022-01-26
12951;Blake Simmons;1974-12-02;0;Male;40000,00;Bachelors;Professional;0;United States;1680 I St.;2023-03-29
12952;Jennifer Hughes;1979-12-12;0;Female;60000,00;Bachelors;Professional;0;United States;9067 Argonne Drive;2023-08-13
12953;Catherine Cooper;1969-05-11;0;Female;60000,00;Graduate Degree;Professional;1;United States;174 MacArthur Avenue;2023-04-18
12954;Pedro Diaz;1968-02-19;1;Male;70000,00;Bachelors;Professional;0;United States;5619 Gatter Court;2023-05-18
12955;Theresa Hernandez;1968-03-09;0;Female;70000,00;Bachelors;Professional;1;United States;618 Oak Street;2023-11-18
12956;Marshall Sun;1973-03-07;0;Male;70000,00;Bachelors;Professional;1;United States;1044 San Carlos;2023-06-29
12957;Isabella Lopez;1968-02-23;0;Female;70000,00;Bachelors;Professional;0;United States;1259 Ygnacio Valley Road;2023-05-15
12958;Jennifer Campbell;1968-01-24;0;Female;70000,00;Bachelors;Professional;0;United States;4589 Mori Court;2023-09-22
12959;Sydney Carter;1973-05-20;0;Female;70000,00;Bachelors;Professional;1;Canada;873 Winding Lane;2023-07-09
12960;Ashley Lewis;1973-11-08;0;Female;70000,00;Bachelors;Professional;0;United States;9557 Tara St.;2023-04-06
12961;Kimberly Murphy;1973-05-11;1;Female;70000,00;Partial College;Skilled Manual;1;United States;222 Dancing Road;2023-11-04
12962;Jennifer Edwards;1973-04-18;1;Female;70000,00;Partial College;Skilled Manual;1;United States;9242 St George Dr.;2023-10-25
12963;Marcus Anderson;1979-04-20;1;Male;70000,00;Partial College;Skilled Manual;1;United States;177 11th Ave;2023-12-08
12964;Xavier Russell;1973-05-10;1;Male;70000,00;Partial College;Skilled Manual;1;Canada;8858 Via Doble;2023-04-13
12965;Cody Bell;1967-03-19;1;Male;40000,00;High School;Skilled Manual;1;United States;89 Ancona Ct.;2023-02-04
12966;Dennis Zhu;1966-09-06;1;Male;40000,00;High School;Skilled Manual;1;United States;5149 Atchinson Stage Ct.;2023-07-05
12967;Fernando Rodriguez;1966-10-08;1;Male;40000,00;High School;Skilled Manual;1;United States;8240 Clear Court;2023-06-09
12968;Paige Butler;1978-06-14;1;Female;60000,00;Partial College;Skilled Manual;1;United States;6736 Redbird Lane;2023-11-23
12969;Richard Rodriguez;1965-11-30;1;Male;40000,00;High School;Skilled Manual;0;Canada;9639 M St.;2023-05-15
12970;Angela Powell;1966-01-14;0;Female;40000,00;High School;Skilled Manual;1;Canada;5613 Gary Drive;2023-04-30
12971;Carl Nara;1965-08-30;1;Male;40000,00;Bachelors;Professional;0;United States;4945 Pennsylvania Blvd.;2023-07-11
12972;Carolyn Suri;1978-06-18;0;Female;70000,00;Partial College;Skilled Manual;0;Canada;6831 Boxwood Drive;2023-05-21
12973;Adrian Howard;1978-03-08;0;Male;70000,00;Partial College;Skilled Manual;1;United States;9623 Dennis Circle;2023-10-24
12974;Marc Gill;1972-08-27;0;Male;60000,00;Graduate Degree;Professional;1;United States;9800 St. George Dr;2024-01-15
12975;Marcus Wilson;1972-10-15;0;Male;60000,00;Graduate Degree;Professional;0;United States;6891 Ham Drive;2022-01-10
12976;Hunter Thompson;1972-12-18;0;Male;60000,00;Graduate Degree;Professional;0;United States;1389 Walters Way;2023-09-02
12977;Destiny Johnson;1978-02-19;0;Female;60000,00;Graduate Degree;Professional;0;United States;4557 Redwood Road;2023-03-06
12978;Danielle James;1934-05-15;1;Female;20000,00;High School;Skilled Manual;0;United States;5673 Arlington Circle;2023-07-05
12979;Christina Ward;1966-02-16;1;Female;60000,00;Partial College;Skilled Manual;1;United States;8850 Thunderbird Drive;2023-02-20
